Country,Year,Primary Enrollment rate (% gross),Secondary Enrollment rate (% gross),Tertiary Enrollment rate (% gross)
MEX,1986,118.46067,58.07146,15.77468
MEX,1987,116.93751,58.08024,15.53304
MEX,1988,114.80705,57.84992,16.23463
MEX,1989,113.69417,57.43998,15.79843
MEX,1990,112.25263,56.10926,15.42488
MEX,1991,111.34619,54.78708,14.95119
MEX,1992,111.04736,54.86932,
MEX,1993,110.55015,55.47695,14.35236
MEX,1994,109.83829,56.87181,14.84622
MEX,1995,109.43838,58.89296,15.44539
MEX,1996,108.69319,61.08743,16.57881
MEX,1997,108.58006,63.43072,17.18595
MEX,1999,108.59282,69.20177,19.28018
MEX,2000,108.99793,71.76503,20.49101
MEX,2001,109.07219,73.43567,21.26292
MEX,2002,109.425,76.00561,22.10585
MEX,2003,109.50614,79.86403,22.88397
MEX,2004,108.99918,81.42749,23.66081
MEX,2005,108.60084,82.30408,24.2164
MEX,2006,108.17477,84.0856,24.79043
MEX,2007,108.79971,84.90705,25.42106
MEX,2008,109.42442,86.42753,26.11203
MEX,2009,110.54528,85.93801,26.58673
MEX,2010,110.63349,87.06992,27.56347
MEX,2011,110.54076,88.19018,28.3415
MEX,2012,110.41345,90.6672,29.47184
MEX,2013,109.44148,93.32755,30.30004
MEX,2014,108.00575,97.34338,31.09414
MEX,2015,106.60611,100.83274,31.81904
MEX,2016,106.27773,102.40406,38.43338
MEX,2017,105.77001,104.38503,40.22896
MEX,2018,105.02807,105.10336,41.5228
MEX,2019,104.65582,104.64724,42.8307
MEX,1971,103.56334,21.72648,5.31552
MEX,1972,105.64297,23.45034,5.75442
MEX,1973,107.51552,26.18874,
MEX,1974,109.8848,28.88979,7.67356
MEX,1998,108.35163,67.05234,18.23563
MEX,2020,103.69205,101.8353,44.80859
FSM,2013,99.17244,,
FSM,2014,101.46757,,
FSM,2015,97.082924,,
FSM,2016,99.25567,,
FSM,2017,96.625595,,
FSM,2018,98.37717,,
FSM,2019,96.8056,,
FSM,1971,213.85895,133.83794,
FSM,1972,215.24696,142.77905,
FSM,1973,221.8482,154.27943,
FSM,1974,215.09933,162.48344,
FSM,1975,211.3216,,
FSM,1976,202.36897,166.1359,
FSM,1977,204.3724,162.94736,
FSM,1978,198.71774,,8.73209
FSM,1979,191.75664,,25.57825
FSM,2004,112.88702,82.35868,
FSM,2005,111.096,83.08349,
FSM,2007,113.11255,,
FSM,2020,89.9986,,
FSM,2021,90.20688,,
FSM,1980,,,19.65104
FSM,1981,,,30.94927
FSM,1982,,,22.43383
FSM,1999,,,14.01002
FSM,2000,,,14.11797
,1970,72.37668,26.51799,5.75413
,1971,72.3848,26.67325,5.76198
,1972,75.07333,28.82555,6.06608
,1973,76.70192,30.19557,6.55036
,1974,77.36148,31.65934,6.95417
,1975,80.03502,33.89731,7.53985
,1976,82.5813,36.11561,8.29183
,1977,84.08519,38.37682,8.94222
,1978,84.97367,40.32851,9.40186
,1979,83.93344,41.62671,9.64704
,1980,86.60964,42.65622,10.11989
,1981,86.05456,43.42464,10.77198
,1982,87.85788,44.80382,11.28667
,1983,88.85879,45.79399,11.55942
,1984,89.99728,46.91136,11.92695
,1985,89.89579,48.20532,12.01422
,1986,90.70718,50.29733,12.38654
,1987,91.81336,51.7376,12.51541
,1988,92.37588,52.53431,12.59183
,1989,92.30779,53.74334,12.38123
,1990,93.427,56.6711,12.53261
,1991,94.11106,57.0382,12.43605
,1992,92.03204,56.67348,13.19466
,1993,92.27414,58.23187,14.19018
,1994,93.96773,60.91004,14.91674
,1995,92.4416,61.50849,15.83288
,1996,94.20101,61.99418,17.0075
,1997,94.14041,63.72101,17.94593
,1998,94.83957,65.50047,18.69615
,1999,95.68816,67.28741,19.98516
,2000,96.543,68.56438,20.26753
,2001,97.78526,69.6026,20.95715
,2002,99.0424,70.68886,21.42135
,2003,99.99069,71.84277,21.71735
,2004,100.26164,73.07995,23.07084
,2005,100.11526,72.9722,24.2639
,2006,100.8052,73.15188,25.21299
,2007,101.67187,72.04681,26.87825
,2008,102.23965,72.92374,28.86448
,2009,102.94859,74.32244,29.47515
,2010,103.76146,75.01231,31.40032
,2011,103.75338,78.12901,32.10165
,2012,105.77751,79.1259,34.47505
,2013,106.50826,77.4562,36.06419
,2014,104.76344,78.44446,38.56714
,2015,104.33662,79.42572,40.74934
,2016,104.25964,80.10653,40.63133
,2017,104.13423,80.36348,40.96894
,2018,104.22469,81.10366,41.30638
,2019,104.36511,81.94886,41.36656
,2020,104.49906,82.50338,40.96601
MDA,2014,107.43975,104.38082,52.15035
MDA,2015,105.68974,105.06308,52.12835
MDA,2016,104.37663,106.01991,52.87162
MDA,2017,103.54245,108.48704,54.73008
MDA,2018,103.16319,109.22637,55.77304
MDA,2019,104.83192,109.08241,56.27151
MDA,2020,106.25162,108.46107,57.97578
MDA,2000,,,
MDA,2005,,,
MDA,2012,82.69508,,
MDA,2011,80.71364,,
MDA,2013,84.17919,,
MDA,2021,107.82385,109.82291,62.87543
MNG,1978,105.68989,,25.3521
MNG,1979,104.32025,81.17016,26.13252
MNG,1980,103.27801,83.41862,26.12706
MNG,1983,101.29299,84.66889,25.10586
MNG,1995,87.41814,62.69534,14.35776
MNG,1996,93.72441,63.40889,16.1741
MNG,1997,92.45568,61.04249,18.39829
MNG,1998,94.654,61.89285,21.17851
MNG,1999,96.73903,61.12226,26.9103
MNG,2000,99.02283,65.11741,30.17549
MNG,2001,101.42435,71.66761,34.20279
MNG,2002,102.07097,75.985,35.79926
MNG,2003,105.41341,82.79679,37.98385
MNG,2004,108.53481,87.83099,40.7897
MNG,2005,97.97884,90.29857,44.65876
MNG,2015,100.36077,,65.003204
MNG,2016,101.95022,,60.641193
MNG,2017,102.150085,,60.722656
MNG,2018,103.466415,,59.9493
MNG,2019,103.41474,91.50336,64.47368
MNG,2006,100.79995,89.8764,47.53359
MNG,2010,125.74712,91.51935,52.293552
MNG,2014,101.334435,,61.35006
MNG,1971,108.90228,64.03106,21.03541
MNG,1972,106.85565,64.98551,19.72732
MNG,1973,106.50968,73.31117,18.85531
MNG,1974,104.23586,74.28669,19.11034
MNG,1975,102.96292,76.18115,20.61974
MNG,1976,103.48478,76.41809,22.19093
MNG,1981,103.11255,85.3002,26.11727
MNG,1982,101.21108,,25.4706
MNG,1984,101.36077,,24.81533
MNG,1985,101.0639,,23.75918
MNG,1986,100.12295,87.52235,23.48455
MNG,1987,100.70742,,22.67348
MNG,1988,100.58259,,22.21592
MNG,1989,101.98907,,20.15602
MNG,1990,101.46306,88.70916,18.19735
MNG,1991,100.05112,84.63586,15.86302
MNG,1992,91.57189,76.95155,14.14763
MNG,1993,80.55654,67.31361,12.26058
MNG,1994,80.66103,66.0578,12.83962
MNG,2007,100.01965,,46.93032
MNG,2008,103.52077,,48.44251
MNG,2009,114.51913,97.61665,51.40656
MNG,2011,122.086945,,54.13802
MNG,2012,116.79222,,56.552284
MNG,2013,108.69097,,57.82098
MNG,2020,102.85356,98.04899,66.605644
MNG,2021,102.38269,103.264084,67.69602
MNG,1970,,,22.5717
MNG,1977,,,24.47449
MNE,2011,98.31417,93.38107,
MNE,2012,97.3309,93.13046,
MNE,2015,95.40309,92.69518,
MNE,2016,95.94375,90.54211,56.84529
MNE,2017,98.11321,89.9216,58.18562
MNE,2018,100.00255,89.87782,56.08097
MNE,2019,100.63338,90.08804,54.17482
MNE,2020,101.66287,90.39686,55.52654
MNE,2005,112.69671,94.48577,22.12244
MNE,2013,,,
MNE,2003,107.35648,92.95622,17.27154
MNE,2004,108.18607,93.4446,19.81644
MNE,2006,116.99686,95.55546,25.90392
MNE,2007,119.29562,95.74757,33.29285
MNE,2008,121.90464,95.3828,41.03633
MNE,2009,115.83937,97.51123,49.21645
MNE,2010,110.43467,100.3546,52.22527
MNE,2021,102.25327,91.04907,55.64271
MNE,2000,,,17.43556
MNE,2001,,,17.98395
MNE,2002,,,16.7503
MNE,2014,,,59.04727
MAR,1971,48.58303,11.25432,1.47065
MAR,1972,49.77252,11.36526,1.42105
MAR,1973,50.45815,11.73906,1.70818
MAR,1974,51.96274,12.23544,1.79186
MAR,1975,54.18171,13.16883,2.23108
MAR,1976,58.81693,15.29873,2.78628
MAR,1977,62.91743,16.24411,2.61853
MAR,1978,67.06748,17.69921,3.72766
MAR,1979,71.3168,19.44955,3.29547
MAR,1980,75.38101,20.9113,
MAR,1981,79.28664,22.50857,5.50765
MAR,1982,83.64921,24.83586,5.94442
MAR,1983,87.43861,26.83432,5.21389
MAR,1984,87.24844,28.71692,5.91266
MAR,1985,78.92673,30.70552,
MAR,1986,77.46055,33.55124,7.7141
MAR,1987,74.35143,35.62324,8.11193
MAR,1988,71.12842,37.5226,8.87227
MAR,1989,67.38037,37.12696,9.54889
MAR,1990,67.43396,37.35488,10.3583
MAR,1991,63.9345,35.6978,10.34514
MAR,1992,65.01112,36.37924,10.19004
MAR,1993,67.7014,36.88453,10.70746
MAR,1994,70.69576,37.93491,10.98089
MAR,1995,73.81507,38.08885,11.57484
MAR,1996,76.5652,38.07431,
MAR,1997,78.83933,38.0901,11.86007
MAR,1998,82.20486,36.64821,9.23924
MAR,1999,87.6807,37.00092,9.6378
MAR,2000,92.98183,38.68384,10.17603
MAR,2001,97.40866,40.50539,10.42611
MAR,2002,102.42845,42.9088,10.46115
MAR,2003,105.00376,45.17744,10.87428
MAR,2004,105.44494,48.55311,11.05186
MAR,2005,105.92903,50.35024,11.78689
MAR,2006,105.87267,53.07535,12.41674
MAR,2007,107.74911,56.10345,11.97267
MAR,2008,107.3729,58.19759,13.14554
MAR,2009,107.17199,60.969,13.67796
MAR,2010,109.70624,63.29083,14.56764
MAR,2011,110.74248,66.51797,16.37497
MAR,2012,110.71625,69.74757,19.45048
MAR,2013,110.30446,,22.64128
MAR,2014,109.95761,,25.33263
MAR,2015,109.52397,,28.40355
MAR,2016,110.39578,,31.98658
MAR,2017,112.40216,79.86487,33.78468
MAR,2018,113.87658,80.2262,35.93593
MAR,2019,114.76468,81.18558,38.54533
MAR,2020,115.15267,82.45423,40.62208
MAR,2021,113.36988,83.72806,43.44621
MOZ,1973,43.9049,3.68105,0.30767
MOZ,1982,94.82692,7.55496,0.10813
MOZ,1983,86.456,8.37528,
MOZ,1984,90.1135,,
MOZ,1985,89.73391,7.42238,0.12432
MOZ,1986,88.61849,7.52114,
MOZ,1987,72.21023,5.8116,0.20834
MOZ,1988,66.00001,,
MOZ,1989,65.20286,,
MOZ,1990,66.24655,7.32305,
MOZ,1991,63.47509,7.31891,
MOZ,1992,61.3771,7.02413,0.38372
MOZ,1993,61.32789,7.05182,0.41794
MOZ,1994,63.57994,7.12332,0.46815
MOZ,1995,67.80766,7.60677,0.49064
MOZ,1999,70.71368,5.29104,0.65056
MOZ,2000,76.15756,6.19735,0.65995
MOZ,2001,82.17198,6.97698,0.64369
MOZ,2002,84.97401,8.62437,0.72129
MOZ,2004,93.83342,11.01586,1.16376
MOZ,2005,100.37162,13.44469,1.44193
MOZ,2006,102.43073,15.72593,2.15701
MOZ,2007,108.18222,18.40807,3.0949
MOZ,2008,112.05193,20.57022,3.58625
MOZ,2009,111.90497,23.24377,3.88707
MOZ,2010,112.53258,25.22641,4.662
MOZ,2011,108.21974,25.99673,4.94388
MOZ,2012,106.90179,25.50679,5.22722
MOZ,2013,107.85539,34.0909,5.59641
MOZ,2014,107.59802,33.379,6.21615
MOZ,2015,108.62914,33.56939,6.65915
MOZ,2017,107.81325,35.40672,7.12271
MOZ,2018,112.60498,28.872654,7.31255
MOZ,2019,116.38114,30.265154,
MOZ,2020,118.41963,39.020477,
MOZ,2003,,,0.97039
MOZ,1971,39.93124,3.04577,0.24237
MOZ,1972,35.08658,3.1956,
MOZ,1975,60.07644,,
MOZ,1977,107.66065,2.69505,0.09284
MOZ,1978,111.87564,3.21544,0.07719
MOZ,1979,114.34754,4.26475,0.07212
MOZ,1981,105.56575,5.3476,0.09014
MOZ,1998,65.44826,,
MOZ,2016,108.64656,26.779783,7.24369
MOZ,1980,,5.61193,0.0748
MOZ,1996,,,0.51512
MMR,1971,84.0643,20.16215,1.70127
MMR,1972,82.52752,20.58511,1.74667
MMR,1973,82.8806,21.32418,1.7602
MMR,1974,82.05992,,1.7122
MMR,1999,94.85905,33.19311,
MMR,2000,98.05366,36.87453,
MMR,2001,97.1261,37.79251,10.93479
MMR,2002,97.10213,39.48208,
MMR,2003,98.86146,40.11624,
MMR,2004,98.84652,43.26484,
MMR,2006,97.78436,46.31121,
MMR,2007,97.87498,46.23882,10.61394
MMR,2008,98.96247,48.54856,
MMR,2009,97.98311,47.93277,
MMR,2010,98.11195,48.13747,
MMR,2018,112.30667,68.43682,18.81594
MMR,2016,108.90444,60.31562,
MMR,1976,80.95587,21.25407,1.77398
MMR,1977,81.10241,19.90916,2.59313
MMR,1978,82.74729,19.37411,
MMR,1979,84.12653,20.41685,3.60623
MMR,1980,85.75704,20.44071,
MMR,1981,88.51832,21.34842,4.61131
MMR,1982,92.48091,22.8131,4.55272
MMR,1983,93.73422,23.5074,
MMR,1984,94.38168,23.32107,4.69492
MMR,1985,92.64398,23.0521,4.79914
MMR,1986,93.4705,23.20744,4.44386
MMR,1987,98.0709,23.99195,6.23175
MMR,1988,97.42677,23.83428,5.28021
MMR,1989,99.16613,24.89454,5.17783
MMR,1990,91.55011,19.53018,5.04537
MMR,1991,101.31415,21.66639,
MMR,1992,110.06526,23.51739,4.36611
MMR,1993,111.36072,23.75757,5.36905
MMR,1994,111.9886,24.95215,5.11941
MMR,1995,106.4711,28.2695,5.26893
MMR,1996,105.66295,,
MMR,1997,101.23451,,
MMR,2005,98.13961,44.33735,
MMR,2014,101.83121,51.78527,
MMR,2017,112.22365,64.2849,
MMR,1975,,,1.73297
MMR,1998,,,6.84884
MMR,2011,,,14.18304
MMR,2012,,,13.53416
NAM,1992,122.50528,47.64617,
NAM,1994,123.26924,55.35146,6.0218
NAM,1995,120.67511,55.05708,6.85467
NAM,1996,119.20381,54.67216,
NAM,1998,117.72451,55.17594,6.37299
NAM,1999,114.51095,56.87009,
NAM,2000,114.46131,59.33733,
NAM,2001,115.25127,63.63241,7.1889
NAM,2002,115.99497,63.20002,5.86409
NAM,2003,116.02151,63.05422,6.16124
NAM,2004,113.60326,63.14589,
NAM,2005,113.30325,63.51297,6.78222
NAM,2006,112.38396,64.04247,6.44554
NAM,2008,114.0259,,9.20071
NAM,2009,114.49538,,
NAM,2010,115.19313,,
NAM,2012,118.8832,,
NAM,2013,121.06017,,
NAM,2015,122.79832,,20.59755
NAM,2016,122.511955,,22.05948
NAM,2017,124.17917,,22.88816
NAM,2018,124.24839,,24.1016
NAM,2019,125.56715,,26.63596
NAM,2007,114.28141,65.77914,
NAM,1986,118.41081,34.60985,
NAM,1987,121.06844,34.03653,
NAM,1988,119.36763,35.56216,
NAM,1989,115.17382,35.89697,
NAM,1990,115.39239,36.73987,
NAM,1991,122.64756,42.19708,2.86352
NAM,1993,121.04021,51.27121,
NAM,1997,118.34979,55.74813,5.16945
NAM,2011,116.686455,,
NAM,2014,120.76305,,19.70396
NAM,2020,124.63377,,27.2596
NAM,2021,125.70136,,
NRU,2001,112.43919,49.07407,
NRU,2007,91.34615,55.97076,
NRU,2012,99.77047,76.64234,
NRU,2014,116.45756,84.60905,
NRU,2016,126.43357,82.73561,
NRU,2019,121.70492,96.70418,
NRU,1971,87.7551,49.25575,
NRU,1972,101.23172,52.56242,
NRU,1973,100.91047,56.57727,
NRU,1974,104.66165,,
NRU,1985,110.51028,50.20833,
NRU,1998,113.5929,,
NRU,2000,109.9654,49.18276,
NRU,2002,109.58712,45.62102,
NRU,2003,97.10452,52.48169,
NRU,2004,109.44882,41.8107,
NRU,2005,131.59041,49.42339,
NRU,2006,102.20103,66.69394,
NRU,2008,93.58209,65.85956,
NRU,2015,108.25556,,
NRU,2020,95.65499,,
NPL,1988,88.5672,30.30794,5.53166
NPL,1991,112.06721,34.87354,5.89813
NPL,1992,114.98951,37.40564,5.36399
NPL,1999,115.71459,34.27134,
NPL,2000,119.40479,35.7619,4.18816
NPL,2001,112.24543,38.96552,4.49652
NPL,2002,117.25163,43.43044,5.18374
NPL,2003,114.84274,44.65308,5.23616
NPL,2004,115.77968,,6.14098
NPL,2005,114.50927,48.14908,7.73622
NPL,2006,127.21974,45.33157,8.21843
NPL,2008,125.27331,51.03944,11.14513
NPL,2012,148.18985,63.7488,
NPL,2013,145.36263,65.35344,17.11177
NPL,2014,143.2479,66.87903,15.99375
NPL,2015,144.17767,67.84369,14.96646
NPL,2016,140.0952,70.77675,11.62351
NPL,2017,138.16878,76.23508,11.59123
NPL,2019,142.14346,80.17992,13.32683
NPL,2007,127.29527,44.99971,10.13185
NPL,2011,149.95676,60.26435,14.45016
NPL,1970,25.55388,,
NPL,1981,71.17301,18.55105,3.47744
NPL,1982,73.51919,21.39085,3.46796
NPL,1983,78.69425,23.58753,3.14952
NPL,1984,82.06718,25.03962,3.54592
NPL,1985,82.69572,26.59795,3.38991
NPL,1986,82.64868,28.12326,4.76156
NPL,1987,84.37722,29.43436,4.95113
NPL,1989,103.24145,31.89539,5.78907
NPL,1990,111.04977,32.99366,5.17165
NPL,1993,114.17284,38.65192,5.12466
NPL,1994,114.93724,38.98187,4.74376
NPL,1995,114.82707,40.8374,4.32793
NPL,1996,118.93545,43.95803,4.76175
NPL,1997,116.68733,,
NPL,2009,137.67992,51.79061,11.15701
NPL,2010,144.45189,57.63132,14.3399
NPL,2020,126.93477,85.52149,14.219507
NPL,2021,125.37912,84.69863,16.778435
NPL,2022,127.35675,85.534744,17.366741
NPL,2018,,,12.41086
NLD,1971,101.33342,75.38679,19.66793
NLD,1972,100.18875,78.37656,21.50315
NLD,1973,99.09472,80.50901,
NLD,1974,98.22417,83.18765,
NLD,1975,97.88492,84.82801,23.49459
NLD,1976,98.91972,88.56714,25.40934
NLD,1977,99.33774,90.43821,26.53084
NLD,1978,99.75303,91.46008,27.41101
NLD,1979,100.19802,91.20178,27.69886
NLD,1980,100.38784,91.96008,29.08554
NLD,1981,100.05591,92.5395,29.40937
NLD,1982,98.50322,94.44885,29.92519
NLD,1983,96.54855,97.41356,30.19756
NLD,1984,95.00353,100.92188,30.40038
NLD,1985,94.61734,101.68792,30.7391
NLD,2005,106.73933,118.37361,58.68984
NLD,2011,107.49659,128.17912,75.87855
NLD,2013,,,
NLD,2014,,,
NLD,1986,99.19976,117.03937,31.86729
NLD,1987,100.9223,118.24087,31.49633
NLD,1988,102.64921,117.48633,32.75303
NLD,1989,103.19864,117.19534,33.30199
NLD,1990,102.92741,118.26592,35.63979
NLD,1991,102.23717,119.59077,39.95633
NLD,1992,97.36736,121.03978,42.30894
NLD,1993,96.85743,123.2094,44.75622
NLD,1994,107.19801,140.69049,48.56886
NLD,1995,107.2268,139.69827,47.4652
NLD,1996,107.35431,137.37646,48.11751
NLD,1997,107.68104,130.37103,47.41347
NLD,1998,108.17529,127.20992,47.94746
NLD,1999,108.08065,122.75279,49.80249
NLD,2000,107.98899,122.41854,52.28482
NLD,2001,107.59439,122.84748,54.19206
NLD,2002,107.4584,120.76194,55.19102
NLD,2003,107.49457,120.87753,55.74325
NLD,2004,106.8912,118.17799,56.97796
NLD,2006,107.04435,118.60428,59.65945
NLD,2007,107.72906,119.47656,59.94198
NLD,2008,108.27075,120.44203,60.33618
NLD,2009,108.4438,120.60619,61.16703
NLD,2010,108.27608,122.07911,63.71602
NLD,2012,105.83011,110.11126,76.60667
NLD,2015,102.6976,114.22227,80.56992
NLD,2016,103.28676,113.75705,80.36484
NLD,2017,104.22962,116.40947,84.98045
NLD,2018,105.22103,115.22582,87.09785
NLD,2019,106.09582,115.04066,
NLD,2020,106.3324,115.16924,92.01218
NZL,1970,110.55664,76.74888,16.301
NZL,1971,108.65749,77.48313,16.91296
NZL,1972,107.06721,78.38482,24.68466
NZL,1973,105.85282,78.92996,25.03605
NZL,1974,105.32563,79.27638,25.21107
NZL,1975,106.73169,80.98409,24.4003
NZL,1976,108.1348,82.83565,24.95192
NZL,1977,109.01904,82.37553,25.05049
NZL,1978,109.22726,,26.60358
NZL,1979,108.74027,81.83121,26.29077
NZL,1980,107.11984,81.34796,26.67449
NZL,1981,104.74889,81.93408,27.48802
NZL,1982,104.28908,82.53254,27.81466
NZL,1983,103.62047,84.92228,28.43275
NZL,1984,104.49931,84.68476,32.16438
NZL,1985,105.35615,83.66117,32.2518
NZL,1986,105.00762,83.76554,34.93009
NZL,1987,105.69157,84.19674,36.49743
NZL,1988,104.71137,85.72231,40.08544
NZL,1989,104.04299,86.8517,42.80607
NZL,1990,104.7387,88.6032,39.33843
NZL,1991,102.56854,91.79809,44.52254
NZL,1992,100.93142,94.26589,50.48355
NZL,1993,100.16312,101.95527,56.47028
NZL,1994,100.03378,109.47361,59.3562
NZL,1995,101.5194,113.44566,58.25991
NZL,1996,100.21506,115.62929,59.26177
NZL,1997,101.45097,114.78357,
NZL,1998,101.8014,112.55697,
NZL,1999,100.5263,111.26162,
NZL,2000,99.54072,110.76227,
NZL,2001,97.79587,111.72712,
NZL,2002,97.38499,116.0867,
NZL,2003,98.43256,118.77449,
NZL,2004,98.53342,116.58678,
NZL,2005,99.71795,120.24765,
NZL,2006,100.18019,118.43106,
NZL,2007,100.60348,119.35342,
NZL,2008,100.97975,117.09836,
NZL,2009,101.06332,124.66021,
NZL,2010,101.11094,119.06472,143.93001
NZL,2011,99.77766,118.50483,132.06964
NZL,2012,98.34792,117.10613,127.811874
NZL,2013,97.944,115.2617,77.26279
NZL,2014,97.6213,115.38464,77.9813
NZL,2015,97.94278,114.74609,80.56338
NZL,2016,98.82145,114.35969,81.77039
NZL,2017,99.97476,114.59004,82.03322
NZL,2018,101.07142,114.63883,82.98303
NZL,2019,101.6777,123.14418,80.30255
NZL,2020,102.29265,120.38187,79.90784
NIC,1970,66.69885,17.00849,4.4751
NIC,1971,69.20528,17.54988,4.09108
NIC,1972,68.79611,19.08034,5.04282
NIC,1973,70.29873,19.24216,4.31766
NIC,1974,70.02013,21.13581,4.70056
NIC,1977,73.82734,29.66806,6.90901
NIC,1978,71.83278,27.29388,
NIC,1979,77.37382,29.94326,8.42885
NIC,1980,85.84137,36.98333,10.72514
NIC,1982,86.56393,34.69035,9.70209
NIC,1983,88.32375,38.87048,10.36418
NIC,1984,85.27759,34.4036,9.09461
NIC,1985,87.09674,29.87432,8.16796
NIC,1986,84.22903,31.00215,7.41934
NIC,1987,86.08434,33.76458,7.30321
NIC,1988,86.17237,33.7775,
NIC,1989,83.31939,33.21726,
NIC,1990,86.28695,36.80746,7.68654
NIC,1991,89.75634,42.95714,7.59753
NIC,1992,91.83084,43.06826,8.31708
NIC,1993,94.66945,43.66074,
NIC,1994,97.16339,44.29143,
NIC,1995,96.27486,45.81565,10.70315
NIC,1999,103.1704,51.25682,
NIC,2000,103.88035,52.67501,
NIC,2001,107.49241,55.71474,
NIC,2002,114.54247,60.19302,17.42374
NIC,2003,115.51947,,
NIC,2004,118.11106,65.11497,
NIC,2005,119.47575,68.19142,
NIC,2006,123.80701,69.01777,
NIC,2007,123.14758,72.67133,
NIC,2008,122.77132,71.76341,
NIC,2010,120.64043,73.43242,16.07339
NIC,2009,,,
NIC,2014,114.033905,,18.70789
NIC,1975,72.05459,23.34344,6.29225
NIC,1976,74.62518,25.7228,7.03671
NIC,1996,95.72513,,
NIC,1997,97.34269,,10.80005
NIC,1998,97.64762,46.40646,
NIC,2011,120.970184,,16.72104
NIC,2012,118.20631,,17.59116
NIC,2013,115.09905,,17.64763
NIC,2015,110.57075,,19.06928
NIC,2016,114.51283,,19.62689
NIC,2017,115.944016,,
NIC,2018,113.53213,,21.32911
NIC,2019,112.72736,,19.56018
NIC,2020,112.1406,,
NER,1971,11.71429,1.01154,0.0
NER,1972,12.14388,1.13331,0.0
NER,1973,12.55196,1.2884,0.05414
NER,1974,13.29953,1.50782,0.0692
NER,1975,14.15344,1.62218,0.08668
NER,1976,16.27729,1.83249,0.12891
NER,1977,17.87938,2.27601,0.17541
NER,1978,19.20975,2.77556,0.17593
NER,1979,19.75576,3.32888,0.21032
NER,1980,21.51488,3.89398,0.21466
NER,1981,23.00365,4.45945,0.32976
NER,1982,23.23785,4.92206,0.41395
NER,1983,23.18262,4.75381,0.45421
NER,1984,23.23464,4.78217,0.50132
NER,1985,22.6739,,0.55831
NER,1986,24.21814,,
NER,1987,25.06424,,0.57764
NER,1989,25.65437,6.00773,0.60612
NER,1990,26.18664,6.08584,0.71448
NER,1991,27.1665,6.58345,
NER,1992,26.4829,6.33872,0.69988
NER,1993,26.74557,6.31921,
NER,1995,27.77572,,
NER,1996,28.00826,6.39071,
NER,1997,28.82353,6.56241,
NER,1998,29.0066,6.48675,
NER,1999,30.73197,6.70454,
NER,2000,32.35606,6.59192,
NER,2001,35.37176,6.487,
NER,2002,39.53921,6.54661,
NER,2003,42.72102,7.16143,0.91067
NER,2004,46.6409,8.70657,0.87438
NER,2005,48.35649,9.63149,1.04774
NER,2006,48.98726,11.04809,1.06023
NER,2007,51.37997,10.59879,0.99287
NER,2008,55.21143,10.91361,1.12545
NER,2009,59.0119,11.43199,1.34373
NER,2010,62.70836,13.04247,1.37264
NER,2011,66.51894,13.88327,1.40481
NER,2012,68.39437,15.05934,1.59319
NER,2013,69.14922,16.25382,2.16081
NER,2014,69.57597,18.20436,2.56986
NER,2015,71.59591,20.09322,3.29967
NER,2016,73.43233,23.12497,3.50642
NER,2019,66.41541,,4.22824
NER,2020,69.377914,,4.37344
NER,1988,24.76583,5.41296,
NER,1994,27.54578,,
NER,2017,74.7362,24.25375,3.7329
NER,2018,67.37964,,4.41435
NER,2021,64.79504,,
NGA,2000,98.6895,24.60941,
NGA,2004,100.67699,34.99748,9.93078
NGA,2005,101.36508,34.95775,10.49106
NGA,2006,102.10813,34.45698,
NGA,2007,93.31004,31.8677,
NGA,2008,84.13864,35.38618,
NGA,2009,85.38784,39.2328,
NGA,2010,85.11785,44.21823,9.572
NGA,2003,99.46706,,9.71426
NGA,2011,90.67124,45.55653,10.17443
NGA,2013,94.11853,56.2054,
NGA,2016,84.72564,42.00254,
NGA,2018,87.45423,43.51114,12.10082
NGA,1970,40.94025,4.43326,
NGA,1971,44.41631,4.78669,
NGA,1972,48.73132,5.32739,
NGA,1973,50.35062,5.94755,
NGA,1976,49.09172,,0.81938
NGA,1977,60.1015,7.65175,1.04236
NGA,1978,76.34329,9.02922,1.16917
NGA,1979,89.74936,10.9677,1.61157
NGA,1980,94.83936,13.67927,1.84184
NGA,1981,103.06889,17.10584,2.32681
NGA,1982,112.76102,21.02671,2.68103
NGA,1983,113.07883,25.17775,2.87149
NGA,1984,111.8358,28.84042,3.01674
NGA,1985,106.28301,29.33096,3.41472
NGA,1986,93.49089,27.22324,3.57325
NGA,1987,89.7366,27.20931,3.50603
NGA,1988,85.38942,,3.88089
NGA,1989,83.04525,24.25362,4.15062
NGA,1990,86.49156,24.72132,
NGA,1991,85.64646,,
NGA,1992,89.70445,,
NGA,1993,93.81847,,
NGA,1994,93.60667,,
NGA,1995,89.30061,,
NGA,1996,78.66348,,
NGA,1999,94.1129,23.5518,6.12489
NGA,2001,96.37557,27.03358,
NGA,2002,98.00531,29.61322,
NGA,2012,92.09114,47.18077,
NGA,2014,90.10355,45.62404,
NGA,2015,86.42725,46.782,
NGA,2017,79.08394,,11.859639
NGA,2019,85.73025,,
NGA,1975,,,0.74089
,1999,101.78074,95.13514,71.49724
,2000,100.73531,94.78046,66.967
,2001,100.29571,94.91669,71.57224
,2002,99.85669,95.05382,76.1831
,2003,100.42698,95.36949,77.73001
,2004,100.99682,95.69052,79.26386
,2005,101.46565,95.62438,78.85942
,2006,101.90393,95.36221,81.14137
